signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+ECC+STATE_BUFFER,0.8841,0.8928,0.7677,0.8245,0.0,0.0002,0.0437,0.5463,0.6992,1.2755,0.0218,0.85
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+STATE_BUFFER,0.8838,0.8917,0.7727,0.8339,0.0,0.0,0.0496,0.5764,0.6857,1.0637,0.0175,0.86
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CLOCK+CHECKSUM+GAIN_CLAMP,0.8838,0.8927,0.7761,0.8264,0.0,0.0002,0.0471,0.5589,0.6439,1.1811,0.0157,0.8457
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+ECC,0.8836,0.8928,0.7902,0.8129,0.0,0.0004,0.0439,0.5663,0.6954,1.2629,0.0232,0.8557
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+ECC+SUPPRESSION,0.8834,0.8922,0.7766,0.8063,0.0,0.0007,0.0423,0.537,0.6985,1.2891,0.0182,0.87
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+SUPPRESSION,0.8834,0.892,0.7682,0.8107,0.0,0.0007,0.0459,0.5207,0.7305,0.8489,0.0159,0.8686
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER,0.8834,0.8911,0.778,0.8205,0.0,0.0009,0.0488,0.5636,0.7304,0.89,0.0161,0.8671
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+REDUNDANCY+STATE_BUFFER,0.8834,0.8923,0.7807,0.8305,0.0,0.0005,0.0493,0.5748,0.6409,1.065,0.0146,0.86
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+ECC+SUPPRESSION+STATE_BUFFER,0.8834,0.8926,0.768,0.81,0.0,0.0,0.0446,0.5195,0.6504,1.3605,0.0213,0.8571
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+SUPPRESSION,0.8832,0.8936,0.7786,0.8161,0.0,0.0005,0.0489,0.5205,0.6799,0.9741,0.0163,0.8686
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+STATE_BUFFER+GAIN_CLAMP,0.883,0.8907,0.7714,0.8146,0.0,0.0002,0.0459,0.5564,0.6395,1.0889,0.0141,0.87
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+STATE_BUFFER,0.883,0.893,0.7866,0.825,0.0,0.0002,0.047,0.5695,0.6806,0.977,0.0164,0.8643
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+CHECKSUM+STATE_BUFFER,0.883,0.8935,0.7861,0.825,0.0,0.0002,0.0462,0.5664,0.6432,1.1538,0.0166,0.8571
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+ECC+GAIN_CLAMP,0.8829,0.8932,0.7754,0.8187,0.0,0.0,0.0405,0.5555,0.657,1.4948,0.0204,0.8629
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CLOCK+REDUNDANCY,0.8829,0.8927,0.7955,0.8254,0.0,0.0005,0.0504,0.5837,0.6837,1.0305,0.0191,0.8571
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+ECC+REDUNDANCY+STATE_BUFFER,0.8827,0.8934,0.7837,0.8207,0.0,0.0002,0.0471,0.5514,0.6531,1.4112,0.0239,0.8629
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8827,0.8916,0.7684,0.8171,0.0,0.0004,0.0482,0.5323,0.6381,1.057,0.0182,0.8386
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+ECC+GAIN_CLAMP,0.8825,0.8924,0.7725,0.8168,0.0,0.0002,0.042,0.5505,0.6956,1.27,0.0214,0.8686
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+REDUNDANCY,0.8825,0.8908,0.7702,0.8241,0.0,0.0007,0.0441,0.5745,0.733,0.8952,0.0166,0.8586
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+CHECKSUM+GAIN_CLAMP,0.8825,0.8897,0.7721,0.8221,0.0,0.0004,0.0539,0.5607,0.6421,1.1243,0.0138,0.8543
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8823,0.8939,0.7602,0.8221,0.0,0.0002,0.0477,0.4975,0.6391,1.0568,0.0155,0.8629
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.8821,0.8936,0.7725,0.8241,0.0,0.0002,0.0452,0.5384,0.6442,1.1339,0.0139,0.8443
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+ECC+STATE_BUFFER+GAIN_CLAMP,0.8818,0.8916,0.7682,0.8343,0.0,0.0002,0.0488,0.5691,0.6528,1.3861,0.0196,0.8643
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+CHECKSUM+REDUNDANCY,0.8818,0.8917,0.7779,0.8236,0.0,0.0004,0.0486,0.5643,0.6439,1.1143,0.0173,0.8629
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+SUPPRESSION+GAIN_CLAMP,0.8818,0.8917,0.7557,0.8018,0.0,0.0004,0.042,0.4955,0.6929,1.217,0.0204,0.8614
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+SUPPRESSION+STATE_BUFFER,0.8814,0.8919,0.7591,0.822,0.0,0.0005,0.0445,0.5325,0.6939,1.2002,0.0195,0.8686
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+STATE_BUFFER,0.8814,0.892,0.7598,0.8286,0.0,0.0002,0.0413,0.5593,0.6933,1.22,0.0214,0.8629
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+SUPPRESSION,0.8814,0.894,0.7757,0.8116,0.0,0.0002,0.0414,0.5246,0.6859,1.025,0.0155,0.8614
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+ECC,0.8812,0.8909,0.7716,0.8139,0.0,0.0002,0.0464,0.5513,0.7027,1.3193,0.0196,0.87
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+SUPPRESSION,0.8812,0.8906,0.7571,0.8096,0.0,0.0,0.0461,0.5184,0.6975,1.2666,0.0213,0.8629
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CLOCK+CHECKSUM,0.8812,0.8927,0.7871,0.8198,0.0,0.0,0.0486,0.5627,0.6866,1.0643,0.0152,0.8614
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+ECC,0.8811,0.8914,0.7746,0.8164,0.0,0.0004,0.0468,0.5548,0.7474,1.1413,0.0184,0.8714
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+ECC+REDUNDANCY+SUPPRESSION,0.8811,0.8904,0.7773,0.8002,0.0,0.0004,0.043,0.5487,0.6525,1.3748,0.0214,0.86
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+STATE_BUFFER,0.8811,0.8924,0.777,0.8263,0.0,0.0004,0.0461,0.5677,0.7313,0.8623,0.015,0.8586
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8809,0.8938,0.7725,0.8271,0.0,0.0011,0.0455,0.5391,0.6398,1.1113,0.0164,0.8643
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.8807,0.8922,0.768,0.8084,0.0,0.0004,0.0509,0.4989,0.6388,1.0775,0.0136,0.8643
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+ECC,0.8807,0.8926,0.7796,0.8239,0.0,0.0002,0.0454,0.568,0.7013,1.3368,0.0209,0.8471
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+SUPPRESSION+GAIN_CLAMP,0.8807,0.8951,0.7866,0.8193,0.0,0.0004,0.05,0.5211,0.6368,1.0379,0.0173,0.8443
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+GAIN_CLAMP,0.8805,0.8913,0.7762,0.8273,0.0,0.0009,0.053,0.5589,0.6821,0.9555,0.0168,0.8643
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+ECC+STATE_BUFFER,0.8805,0.891,0.7764,0.8209,0.0,0.0,0.0462,0.5757,0.6538,1.3832,0.0196,0.8629
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK,0.8804,0.892,0.7743,0.8116,0.0,0.0002,0.0437,0.5452,0.7906,0.793,0.0175,0.8671
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+SUPPRESSION+STATE_BUFFER,0.8804,0.8908,0.7596,0.8198,0.0,0.0009,0.0471,0.5377,0.68,0.9309,0.0168,0.8657
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CLOCK+STATE_BUFFER+GAIN_CLAMP,0.8804,0.8923,0.7759,0.8307,0.0,0.0,0.0482,0.5702,0.641,1.1032,0.0184,0.8643
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER,0.8804,0.8924,0.76,0.8173,0.0,0.0005,0.0436,0.5216,0.6535,1.4159,0.0207,0.8629
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM,0.8804,0.8893,0.76,0.8171,0.0,0.0002,0.0459,0.5613,0.7374,0.9477,0.0196,0.8586
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+STATE_BUFFER,0.8804,0.8911,0.7693,0.8195,0.0,0.0004,0.0448,0.5564,0.7471,1.1021,0.017,0.8543
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+REDUNDANCY+SUPPRESSION,0.8802,0.8905,0.7529,0.8179,0.0,0.0016,0.0443,0.5268,0.7318,0.8786,0.0175,0.8671
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+GAIN_CLAMP,0.8802,0.8906,0.7662,0.8111,0.0,0.0005,0.0454,0.54,0.7459,1.0873,0.0168,0.8543
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+ECC+REDUNDANCY,0.8802,0.8919,0.7662,0.8148,0.0,0.0002,0.0362,0.56,0.659,1.4896,0.0209,0.85
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+REDUNDANCY+SUPPRESSION,0.88,0.8914,0.7634,0.8213,0.0,0.0018,0.0521,0.5177,0.6815,0.9714,0.0182,0.8571
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+REDUNDANCY+GAIN_CLAMP,0.88,0.8895,0.7646,0.8073,0.0,0.0004,0.0452,0.5466,0.6805,0.9625,0.0171,0.8529
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.8798,0.8899,0.7505,0.807,0.0,0.0007,0.0462,0.5064,0.6398,1.087,0.0161,0.8671
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC,0.8798,0.8899,0.7655,0.8179,0.0,0.0013,0.043,0.5684,0.7446,1.0952,0.0189,0.8643
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+STATE_BUFFER,0.8798,0.8905,0.7612,0.8191,0.0,0.0002,0.0446,0.5516,0.7873,0.7468,0.0189,0.8614
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+REDUNDANCY+STATE_BUFFER,0.8798,0.8886,0.753,0.8175,0.0,0.0002,0.0464,0.5554,0.6513,1.3277,0.0238,0.8614
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.8798,0.8899,0.7745,0.8175,0.0,0.0002,0.0523,0.5598,0.639,1.0832,0.0155,0.86
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CLOCK+REDUNDANCY+STATE_BUFFER,0.8798,0.8908,0.7743,0.8273,0.0,0.0,0.0512,0.5716,0.6412,1.1302,0.0202,0.8586
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+ECC+SUPPRESSION,0.8798,0.8938,0.7702,0.8225,0.0,0.0007,0.0432,0.5312,0.6571,1.5289,0.0238,0.8571
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+GAIN_CLAMP,0.8798,0.8917,0.78,0.8243,0.0,0.0009,0.0504,0.5636,0.731,0.8632,0.0186,0.8571
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+CHECKSUM+STATE_BUFFER,0.8798,0.8895,0.7711,0.8145,0.0,0.0004,0.0455,0.572,0.6441,1.1546,0.0157,0.8529
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+REDUNDANCY+SUPPRESSION,0.8796,0.8913,0.7688,0.8066,0.0,0.0005,0.0482,0.5166,0.635,1.0346,0.017,0.8629
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+STATE_BUFFER+GAIN_CLAMP,0.8795,0.89,0.7632,0.818,0.0,0.0,0.0484,0.5482,0.6823,0.9916,0.0175,0.8657
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+ECC+GAIN_CLAMP,0.8795,0.8921,0.767,0.8248,0.0,0.0005,0.0461,0.5486,0.6962,1.2614,0.0182,0.8643
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+GAIN_CLAMP,0.8795,0.8913,0.7634,0.8205,0.0,0.0002,0.0446,0.5493,0.6864,1.043,0.0163,0.8529
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+SUPPRESSION,0.8793,0.8909,0.765,0.8096,0.0,0.0002,0.048,0.5234,0.7351,0.8975,0.0186,0.8586
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+ECC+REDUNDANCY,0.8793,0.8902,0.7816,0.8086,0.0,0.0002,0.0495,0.558,0.653,1.4041,0.0155,0.8586
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+STATE_BUFFER,0.8793,0.8894,0.7504,0.8146,0.0,0.0004,0.0395,0.5536,0.6979,1.298,0.0218,0.8486
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME,0.8791,0.8918,0.7812,0.8263,0.0,0.0007,0.0491,0.5734,0.7903,0.7966,0.0168,0.8686
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+STATE_BUFFER,0.8789,0.8906,0.7664,0.8289,0.0,0.0009,0.0514,0.558,0.7321,0.8614,0.0214,0.8671
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+CHECKSUM,0.8789,0.8892,0.7704,0.8163,0.0,0.0,0.0486,0.5718,0.6854,1.0396,0.0168,0.8529
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.8789,0.8891,0.7593,0.8298,0.0,0.0004,0.0516,0.5671,0.6841,0.9973,0.0161,0.8357
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.8786,0.8929,0.7693,0.8163,0.0,0.0013,0.0495,0.5071,0.6392,1.0757,0.0163,0.8671
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+SUPPRESSION,0.8786,0.8944,0.7757,0.8193,0.0,0.0005,0.0473,0.5155,0.6818,0.9791,0.0182,0.8571
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+REDUNDANCY+GAIN_CLAMP,0.8786,0.8915,0.7682,0.8211,0.0,0.0013,0.0448,0.5505,0.6482,1.3014,0.0211,0.8471
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+SUPPRESSION+STATE_BUFFER,0.8784,0.8914,0.7679,0.8193,0.0,0.0007,0.0521,0.5282,0.6405,1.077,0.0182,0.8543
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+REDUNDANCY,0.8784,0.8904,0.7805,0.817,0.0,0.0009,0.0488,0.5704,0.7331,0.8991,0.0182,0.8486
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+SUPPRESSION,0.8782,0.8903,0.7509,0.8143,0.0,0.0002,0.0466,0.5162,0.6816,0.9871,0.0177,0.8614
