signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION,0.7083,0.8174,0.7139,0.8111,0.5722,0.0778,0.3472,0.3306,0.7964,0.0,0.0,0.6444
lora_candidate,0.78,8,CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8161,0.5694,0.6806,0.0,0.0083,0.0583,0.8444,0.7444,0.5028,0.0056,0.6444
lora_candidate,0.78,8,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.7083,0.8134,0.6667,0.7444,0.5167,0.0167,0.375,0.3306,0.7587,0.0,0.0,0.6444
kv_packet,0.64,5,FRAME+CLOCK+PARITY+REDUNDANCY+SUPPRESSION,0.7083,0.8122,0.6361,0.6889,0.0,0.0778,0.0778,0.6833,0.7678,0.0,0.0,0.6444
kv_packet,0.64,7,FRAME+CARRIER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.7083,0.8118,0.6028,0.6444,0.0,0.0222,0.0361,0.9083,0.7968,0.3,0.0111,0.6444
kv_packet,0.64,7,CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8106,0.5444,0.6528,0.0,0.0083,0.0583,0.8222,0.7357,0.4333,0.0056,0.6444
rag_like,0.48,8,FRAME+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8104,0.5833,0.6944,0.0,0.0194,0.0944,0.8194,0.7712,0.4611,0.0083,0.6444
kv_packet,0.64,6,CLOCK+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8073,0.525,0.65,0.0,0.0139,0.0694,0.7667,0.681,0.0,0.0,0.6444
kv_packet,0.64,5,FRAME+CARRIER+CHECKSUM+ECC+STATE_BUFFER,0.7083,0.8072,0.6028,0.6944,0.0,0.0361,0.0583,0.95,0.6383,0.1694,0.0028,0.6444
lora_candidate,0.78,4,CLOCK+CHECKSUM+REDUNDANCY+SUPPRESSION,0.7083,0.8064,0.5722,0.6167,0.0,0.0333,0.0583,0.7417,0.6889,0.0,0.0,0.6444
kv_packet,0.64,9,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7083,0.8059,0.6278,0.775,0.4972,0.05,0.3694,0.3556,0.7559,0.5694,0.0556,0.6444
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.7083,0.8044,0.6333,0.6583,0.0,0.05,0.0722,0.8694,0.7556,0.0,0.0,0.6444
kv_packet,0.64,6,FRAME+CARRIER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION,0.7083,0.8043,0.6056,0.6611,0.0,0.0722,0.0694,0.7278,0.6134,0.1917,0.0167,0.6444
lora_candidate,0.78,6,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+COMPRESSION,0.7083,0.8043,0.6556,0.6694,0.0,0.0306,0.0722,1.0306,0.6537,0.3667,0.0056,0.6444
lora_candidate,0.78,6,CARRIER+PARITY+CHECKSUM+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8029,0.55,0.6417,0.0,0.0556,0.0611,0.6972,0.5569,0.0,0.0,0.6444
lora_candidate,0.78,7,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION,0.7083,0.8024,0.6056,0.6333,0.0,0.0806,0.0556,0.7,0.6437,0.4222,0.0083,0.6444
lora_candidate,0.78,4,FRAME+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7083,0.8021,0.5806,0.7361,0.0,0.1306,0.0389,0.7028,0.5757,0.0,0.0,0.6444
kv_packet,0.64,6,FRAME+CLOCK+PARITY+CHECKSUM+COMPRESSION+GAIN_CLAMP,0.7083,0.8013,0.6222,0.6611,0.0,0.0278,0.0944,0.925,0.6407,0.0,0.0,0.6444
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+PARITY+ECC+GAIN_CLAMP,0.7083,0.7988,0.6833,0.7778,0.5222,0.0639,0.35,0.5444,0.719,0.2667,0.0306,0.6444
rag_like,0.48,5,FRAME+CLOCK+CARRIER+CHECKSUM+REDUNDANCY,0.7083,0.7971,0.7028,0.6583,0.0,0.0167,0.1667,0.9472,0.7733,0.0,0.0,0.6444
lora_candidate,0.78,10,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8253,0.6306,0.8556,0.525,0.0056,0.4056,0.2583,0.7614,0.0,0.0,0.6222
kv_packet,0.64,6,FRAME+CLOCK+PARITY+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.7083,0.8203,0.6806,0.675,0.0,0.0333,0.0722,0.8361,0.7616,0.0,0.0,0.6222
kv_packet,0.64,8,FRAME+CARRIER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8183,0.5806,0.7028,0.0,0.0361,0.1,0.6278,0.7389,0.0,0.0,0.6222
rag_like,0.48,9,FRAME+CLOCK+ROUTER+PARITY+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8154,0.6389,0.7722,0.5389,0.0139,0.3417,0.4806,0.7488,0.3861,0.0583,0.6222
kv_packet,0.64,6,FRAME+CARRIER+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8126,0.5528,0.7278,0.0,0.0306,0.0472,0.9083,0.7375,0.0,0.0,0.6222
lora_candidate,0.78,7,FRAME+CARRIER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.7083,0.8108,0.6889,0.7361,0.0,0.1361,0.0444,0.7444,0.7766,0.3028,0.0083,0.6222
kv_packet,0.64,6,FRAME+CARRIER+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.7083,0.8106,0.6639,0.7028,0.0,0.0833,0.05,0.8528,0.769,0.0,0.0,0.6222
kv_packet,0.64,8,FRAME+CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7083,0.8105,0.6694,0.7944,0.4778,0.0444,0.3667,0.3861,0.7372,0.3361,0.0639,0.6222
lora_candidate,0.78,4,CLOCK+CARRIER+COMPRESSION+GAIN_CLAMP,0.7083,0.8101,0.6167,0.6778,0.0,0.05,0.0611,0.8306,0.6639,0.0,0.0,0.6222
rag_like,0.48,7,FRAME+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8094,0.5417,0.6694,0.0,0.0583,0.0972,0.5444,0.7242,0.0,0.0,0.6222
kv_packet,0.64,5,FRAME+CLOCK+PARITY+REDUNDANCY+GAIN_CLAMP,0.7083,0.8084,0.6167,0.65,0.0,0.0444,0.0639,0.8083,0.79,0.0,0.0,0.6222
lora_candidate,0.78,5,FRAME+CARRIER+PARITY+SUPPRESSION+STATE_BUFFER,0.7083,0.8076,0.6278,0.7444,0.0,0.1056,0.0778,0.7222,0.6294,0.0,0.0,0.6222
lora_candidate,0.78,6,FRAME+CARRIER+ROUTER+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8074,0.6472,0.8167,0.4139,0.025,0.325,0.6417,0.6273,0.0,0.0,0.6222
kv_packet,0.64,4,CLOCK+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8073,0.5444,0.6694,0.0,0.0278,0.0444,0.8611,0.7312,0.0,0.0,0.6222
lora_candidate,0.78,4,FRAME+CLOCK+PARITY+ECC,0.7083,0.8059,0.6389,0.7194,0.0,0.0667,0.0417,1.0056,0.6917,0.1528,0.0056,0.6222
rag_like,0.48,7,FRAME+CLOCK+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION,0.7083,0.8028,0.7139,0.7306,0.5444,0.075,0.375,0.3639,0.7552,0.0,0.0,0.6222
lora_candidate,0.78,5,FRAME+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8024,0.5167,0.7444,0.0,0.0417,0.075,0.8694,0.6167,0.0,0.0,0.6222
rag_like,0.48,7,FRAME+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8021,0.5083,0.6556,0.0,0.0222,0.1583,0.4972,0.706,0.2333,0.0167,0.6222
rag_like,0.48,7,CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8015,0.575,0.5917,0.0,0.0056,0.075,0.8444,0.7421,0.2417,0.0083,0.6222
lora_candidate,0.78,6,FRAME+CARRIER+PARITY+CHECKSUM+ECC+STATE_BUFFER,0.7083,0.8013,0.6,0.7139,0.0,0.0472,0.075,0.9639,0.6815,0.3306,0.0056,0.6222
rag_like,0.48,7,FRAME+CLOCK+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.7994,0.5583,0.675,0.0,0.0222,0.2083,0.4972,0.6413,0.2444,0.0167,0.6222
rag_like,0.48,8,FRAME+CLOCK+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.7993,0.5778,0.6972,0.0,0.0111,0.1389,0.875,0.742,0.0,0.0,0.6222
kv_packet,0.64,5,FRAME+CLOCK+PARITY+CHECKSUM+SUPPRESSION,0.7083,0.7973,0.6417,0.6278,0.0,0.0417,0.1389,0.7389,0.625,0.0,0.0,0.6222
lora_candidate,0.78,7,CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.7971,0.5222,0.6583,0.0,0.0833,0.0556,0.6528,0.6948,0.0,0.0,0.6222
kv_packet,0.64,5,FRAME+CARRIER+CHECKSUM+REDUNDANCY+COMPRESSION,0.7083,0.7933,0.6,0.6611,0.0,0.075,0.0556,0.9056,0.7328,0.0,0.0,0.6222
rag_like,0.48,5,FRAME+CLOCK+CARRIER+SUPPRESSION+STATE_BUFFER,0.7083,0.7899,0.6361,0.675,0.0,0.0556,0.1917,0.7,0.6561,0.0,0.0,0.6222
rag_like,0.48,8,CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7083,0.7867,0.5806,0.575,0.0,0.0472,0.1833,0.5056,0.6941,0.0,0.0,0.6222
lora_candidate,0.78,8,CARRIER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8234,0.5194,0.6583,0.0,0.0167,0.0361,0.6389,0.7094,0.3611,0.0056,0.6
kv_packet,0.64,8,FRAME+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7083,0.815,0.5833,0.7278,0.0,0.0556,0.0722,0.7306,0.6281,0.4944,0.0028,0.6
lora_candidate,0.78,6,CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.7083,0.8126,0.625,0.6944,0.0,0.0139,0.0611,1.0111,0.7343,0.0,0.0,0.6
kv_packet,0.64,6,FRAME+CARRIER+PARITY+CHECKSUM+COMPRESSION+GAIN_CLAMP,0.7083,0.8116,0.6389,0.6611,0.0,0.0472,0.0833,0.7472,0.6477,0.0,0.0,0.6
rag_like,0.48,7,FRAME+CLOCK+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8098,0.5889,0.6694,0.0,0.0139,0.1667,0.5778,0.723,0.0,0.0,0.6
lora_candidate,0.78,4,CLOCK+CARRIER+CHECKSUM+SUPPRESSION,0.7083,0.8096,0.5889,0.675,0.0,0.0444,0.075,0.7417,0.6278,0.0,0.0,0.6
kv_packet,0.64,7,FRAME+CLOCK+PARITY+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER,0.7083,0.8055,0.6167,0.6778,0.0,0.0444,0.0611,0.9222,0.6429,0.3861,0.0028,0.6
lora_candidate,0.78,4,CLOCK+CARRIER+REDUNDANCY+SUPPRESSION,0.7083,0.8034,0.6056,0.6278,0.0,0.0667,0.0694,0.6917,0.75,0.0,0.0,0.6
lora_candidate,0.78,4,FRAME+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8023,0.5778,0.6972,0.0,0.0361,0.0639,0.9556,0.6194,0.0,0.0,0.6
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7083,0.7994,0.5972,0.7889,0.4222,0.0639,0.3,0.5111,0.6176,0.0,0.0,0.6
lora_candidate,0.78,7,CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.7083,0.7987,0.5222,0.65,0.0,0.0194,0.0583,0.8972,0.7524,0.4167,0.0194,0.6
kv_packet,0.64,6,FRAME+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.7977,0.4722,0.6778,0.0,0.05,0.1,0.5917,0.5917,0.2028,0.0028,0.6
rag_like,0.48,8,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.7937,0.5611,0.6361,0.0,0.0333,0.1861,0.5361,0.6399,0.4667,0.0056,0.6
kv_packet,0.64,8,CLOCK+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8227,0.5667,0.6722,0.0,0.0333,0.0722,0.575,0.7181,0.0,0.0,0.5778
lora_candidate,0.78,6,CLOCK+CARRIER+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER,0.7083,0.8185,0.5889,0.7194,0.0,0.0167,0.0389,0.9667,0.6519,0.2639,0.0083,0.5778
kv_packet,0.64,6,CARRIER+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8104,0.5694,0.6694,0.0,0.0333,0.0861,0.6972,0.575,0.2194,0.0056,0.5778
kv_packet,0.64,6,CLOCK+CARRIER+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.7083,0.8095,0.5861,0.6972,0.0,0.0194,0.0639,0.9417,0.7083,0.0,0.0,0.5778
rag_like,0.48,7,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER,0.7083,0.8088,0.6583,0.7333,0.0,0.025,0.1417,0.9028,0.6647,0.2556,0.0167,0.5778
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8086,0.6028,0.8,0.4833,0.025,0.3083,0.5889,0.6507,0.2917,0.0333,0.5778
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.7083,0.8071,0.5806,0.6028,0.0,0.0611,0.05,0.625,0.7241,0.0,0.0,0.5778
kv_packet,0.64,7,FRAME+CARRIER+PARITY+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.7083,0.8065,0.6,0.7222,0.0,0.0611,0.05,0.9333,0.7488,0.25,0.0194,0.5778
kv_packet,0.64,7,FRAME+CARRIER+PARITY+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER,0.7083,0.8062,0.5861,0.725,0.0,0.0417,0.075,0.9194,0.6623,0.3972,0.0056,0.5778
lora_candidate,0.78,6,FRAME+CLOCK+PARITY+ECC+REDUNDANCY+STATE_BUFFER,0.7083,0.8059,0.6194,0.7222,0.0,0.0333,0.0667,1.0333,0.7903,0.2667,0.0111,0.5778
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+STATE_BUFFER,0.7083,0.8058,0.6,0.6917,0.0,0.025,0.0694,0.975,0.6407,0.275,0.0083,0.5778
rag_like,0.48,6,CLOCK+CARRIER+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8056,0.5889,0.6278,0.0,0.0361,0.1194,0.6028,0.7292,0.0,0.0,0.5778
kv_packet,0.64,5,CLOCK+CHECKSUM+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8013,0.5389,0.6528,0.0,0.025,0.1167,0.6833,0.5667,0.0,0.0,0.5778
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+ROUTER+PARITY+SUPPRESSION+COMPRESSION,0.7083,0.8013,0.7194,0.7472,0.475,0.0639,0.3722,0.4139,0.6671,0.0,0.0,0.5778
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+PARITY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.801,0.6111,0.7833,0.425,0.0361,0.3139,0.6333,0.629,0.0,0.0,0.5778
lora_candidate,0.78,7,FRAME+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.7083,0.8005,0.5806,0.6694,0.0,0.0861,0.0444,0.7583,0.7321,0.3972,0.0083,0.5778
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7083,0.7892,0.6611,0.8111,0.4222,0.0722,0.3806,0.5389,0.6171,0.0,0.0,0.5778
rag_like,0.48,6,FRAME+CLOCK+ROUTER+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.7083,0.7842,0.6333,0.7778,0.5222,0.0611,0.3972,0.5972,0.713,0.0,0.0,0.5778
rag_like,0.48,5,CLOCK+PARITY+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7083,0.7779,0.5083,0.6667,0.0,0.0333,0.1583,0.8083,0.6783,0.0,0.0,0.5778
rag_like,0.48,5,FRAME+CLOCK+CARRIER+COMPRESSION+GAIN_CLAMP,0.7083,0.7766,0.6667,0.6667,0.0,0.0694,0.2139,0.825,0.6783,0.0,0.0,0.5778
rag_like,0.48,10,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8153,0.6333,0.775,0.4722,0.0139,0.3667,0.3111,0.6678,0.3972,0.0333,0.5556
rag_like,0.48,9,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.7083,0.8138,0.6722,0.7722,0.5056,0.0167,0.3472,0.5861,0.7336,0.0,0.0,0.5556
lora_candidate,0.78,6,FRAME+CLOCK+PARITY+ECC+COMPRESSION+STATE_BUFFER,0.7083,0.8125,0.6722,0.7528,0.0,0.0583,0.075,0.975,0.6569,0.2639,0.0083,0.5556
kv_packet,0.64,6,FRAME+CLOCK+PARITY+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8108,0.5417,0.6861,0.0,0.0139,0.0778,0.7944,0.6338,0.0,0.0,0.5556
lora_candidate,0.78,5,FRAME+CARRIER+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.7083,0.81,0.6,0.7694,0.0,0.0528,0.0694,0.9583,0.7456,0.0,0.0,0.5556
kv_packet,0.64,5,FRAME+CLOCK+CHECKSUM+ECC+REDUNDANCY,0.7083,0.8058,0.6611,0.6528,0.0,0.0361,0.0667,0.9694,0.7633,0.1528,0.0028,0.5556
kv_packet,0.64,6,FRAME+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7083,0.8058,0.6111,0.7028,0.0,0.1056,0.0556,0.6944,0.713,0.0,0.0,0.5556
rag_like,0.48,10,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8047,0.6333,0.7556,0.5611,0.0139,0.3583,0.5583,0.7475,0.5639,0.0667,0.5556
lora_candidate,0.78,6,FRAME+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.7083,0.8022,0.5611,0.7167,0.0,0.0333,0.0611,0.9917,0.7148,0.2056,0.0111,0.5556
lora_candidate,0.78,8,FRAME+CARRIER+ROUTER+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8011,0.675,0.8083,0.375,0.0333,0.4111,0.4,0.6618,0.3,0.0361,0.5556
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.7989,0.5917,0.8083,0.4194,0.0556,0.3639,0.4139,0.6149,0.0,0.0,0.5556
rag_like,0.48,7,FRAME+CLOCK+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.7083,0.7894,0.6194,0.6722,0.0,0.0194,0.1889,0.8639,0.769,0.2667,0.0222,0.5556
kv_packet,0.64,9,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.8132,0.65,0.7917,0.4611,0.0222,0.3944,0.3,0.7358,0.0,0.0,0.5333
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7083,0.8111,0.6556,0.7389,0.5167,0.0333,0.3556,0.3861,0.7153,0.0,0.0,0.5333
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION,0.7083,0.8074,0.6194,0.7667,0.5639,0.0333,0.3833,0.3,0.7857,0.3417,0.0806,0.5333
lora_candidate,0.78,8,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER,0.7083,0.8005,0.6083,0.825,0.5528,0.0222,0.3556,0.6667,0.791,0.4917,0.0417,0.5333
lora_candidate,0.78,7,CLOCK+CARRIER+ROUTER+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7083,0.7991,0.6306,0.7833,0.3639,0.025,0.3194,0.675,0.6254,0.0,0.0,0.5333
kv_packet,0.64,4,FRAME+CLOCK+ROUTER+STATE_BUFFER,0.7083,0.7953,0.6361,0.775,0.4806,0.0611,0.3333,0.6639,0.6118,0.0,0.0,0.5333
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION,0.7083,0.8105,0.7028,0.7611,0.5056,0.0361,0.3972,0.3417,0.775,0.0,0.0,0.5111
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7056,0.8143,0.6556,0.7889,0.5,0.0361,0.3417,0.4111,0.7409,0.0,0.0,0.6667
kv_packet,0.64,5,CLOCK+CARRIER+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8128,0.5611,0.6611,0.0,0.0306,0.0833,0.6472,0.6378,0.0,0.0,0.6667
rag_like,0.48,9,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8039,0.6278,0.775,0.5083,0.0083,0.3694,0.5417,0.7012,0.5417,0.0361,0.6667
lora_candidate,0.78,9,FRAME+CLOCK+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7056,0.8039,0.6833,0.7694,0.5806,0.05,0.4222,0.2694,0.8176,0.4278,0.0611,0.6667
lora_candidate,0.78,7,CLOCK+PARITY+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8035,0.4861,0.6944,0.0,0.0556,0.0667,0.6528,0.5996,0.2111,0.0083,0.6667
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION,0.7056,0.7978,0.7111,0.7667,0.5278,0.0333,0.4056,0.6167,0.7909,0.2667,0.05,0.6667
rag_like,0.48,5,FRAME+CARRIER+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7869,0.5694,0.6806,0.0,0.0833,0.1583,0.6306,0.6094,0.0,0.0,0.6667
lora_candidate,0.78,8,CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7056,0.8189,0.5944,0.7944,0.4889,0.0139,0.3306,0.35,0.7507,0.3028,0.05,0.6444
lora_candidate,0.78,6,FRAME+CLOCK+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.7056,0.8181,0.6611,0.6833,0.0,0.0694,0.0528,0.7528,0.7444,0.0,0.0,0.6444
lora_candidate,0.78,6,FRAME+CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY,0.7056,0.8179,0.675,0.6833,0.0,0.0222,0.0667,0.9611,0.8051,0.3556,0.0056,0.6444
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7056,0.8119,0.6472,0.7361,0.5333,0.0139,0.3917,0.2444,0.7538,0.0,0.0,0.6444
kv_packet,0.64,5,FRAME+CLOCK+CHECKSUM+REDUNDANCY+GAIN_CLAMP,0.7056,0.8114,0.6167,0.6639,0.0,0.0167,0.0917,0.825,0.7606,0.0,0.0,0.6444
kv_packet,0.64,6,FRAME+CARRIER+CHECKSUM+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8107,0.5833,0.6861,0.0,0.0194,0.0667,0.8889,0.7611,0.0,0.0,0.6444
kv_packet,0.64,7,CARRIER+PARITY+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8084,0.5528,0.7028,0.0,0.0472,0.0611,0.7917,0.723,0.2667,0.0056,0.6444
lora_candidate,0.78,8,CLOCK+CARRIER+ROUTER+PARITY+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8068,0.5833,0.7667,0.4,0.025,0.35,0.3722,0.6694,0.3611,0.0139,0.6444
lora_candidate,0.78,9,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8065,0.6528,0.825,0.525,0.0222,0.375,0.5833,0.8074,0.5333,0.0417,0.6444
lora_candidate,0.78,4,FRAME+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.7056,0.8034,0.5389,0.6861,0.0,0.0667,0.075,0.6667,0.6,0.0,0.0,0.6444
kv_packet,0.64,6,FRAME+CARRIER+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8018,0.6194,0.6806,0.0,0.0639,0.0889,0.8083,0.6361,0.0,0.0,0.6444
kv_packet,0.64,7,CARRIER+PARITY+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7989,0.4806,0.675,0.0,0.0333,0.0278,0.8944,0.6004,0.375,0.0056,0.6444
